"Target","Molecule"
"CP2B6","BCEHBSKCWLPMDN-MGPLVRAMSA-N"
"CP19A","ZKGILAGEAKMIIG-UHFFFAOYSA-N"
"CP19A","SMRMFVJXCAYQJF-UHFFFAOYSA-N"
"CP2C9","MXDWNZUMSIYAFL-UHFFFAOYSA-N"
"CP2D6","LOUPRKONTZGTKE-VOMFEXJBSA-N"
"CP2DQ","LOUPRKONTZGTKE-VOMFEXJBSA-N"
"CP2D6","GRTOGORTSDXSFK-XJTZBENFSA-N"
"CP19A","FZLIDDHIWVEFTK-UHFFFAOYSA-N"
"CP3A4","DYYJWDSYFDXNOW-FLOLVYIHSA-N"
"CP2D6","DYYJWDSYFDXNOW-FLOLVYIHSA-N"
"CP2C9","DYYJWDSYFDXNOW-FLOLVYIHSA-N"
"CP2D6","XPNMCDYOYIKVGB-CONSDPRKSA-N"
"CP3A4","QAGYKUNXZHXKMR-HKWSIXNMSA-N"
"CP3A5","QAGYKUNXZHXKMR-HKWSIXNMSA-N"
"THAS","QRJJEGAJXVEBNE-HKOYGPOVSA-N"
"CP3A4","YMARZQAQMVYCKC-OEMFJLHTSA-N"
"CP3A5","YMARZQAQMVYCKC-OEMFJLHTSA-N"
"CP2E1","CWPOROUIZKNJHY-UHFFFAOYSA-N"
"CP2A6","CWPOROUIZKNJHY-UHFFFAOYSA-N"
"CP1A1","PHJHYXAJAMTIKE-UHFFFAOYSA-N"
"CP1A1","JLXMVSQXHQXVQK-UHFFFAOYSA-N"
"CP1B1","PHJHYXAJAMTIKE-UHFFFAOYSA-N"
"CP1B1","JLXMVSQXHQXVQK-UHFFFAOYSA-N"
"CP1A2","PHJHYXAJAMTIKE-UHFFFAOYSA-N"
"CP1A2","JLXMVSQXHQXVQK-UHFFFAOYSA-N"
"CP2CJ","OHJRRLRVZSBFGS-UHFFFAOYSA-N"
"CP2C9","OHJRRLRVZSBFGS-UHFFFAOYSA-N"
"CP2C8","OHJRRLRVZSBFGS-UHFFFAOYSA-N"
"CP2D6","FXFKPMGUMYHNAD-UHFFFAOYSA-N"
"CP2D6","QQXCPIPMLCDOFK-UHFFFAOYSA-N"
"CP3A4","KKQXNJWVSUWKOH-UHFFFAOYSA-M"
"C11B2","UXSZYTPHCJCTQM-UHFFFAOYSA-N"
"CP3A4","AXMKFPDKHLZNID-UHFFFAOYSA-N"
"CP2CJ","AXMKFPDKHLZNID-UHFFFAOYSA-N"
"CP2C9","AXMKFPDKHLZNID-UHFFFAOYSA-N"
"CP2C9","LGNVIXULXLACQS-UHFFFAOYSA-N"
"CP1A2","AXMKFPDKHLZNID-UHFFFAOYSA-N"
"CP1A2","LGNVIXULXLACQS-UHFFFAOYSA-N"
"THAS","WDQMLODRNDPFTE-KDQGZUQZSA-N"
"C11B2","QIVWARVJVDCWCQ-OAHLLOKOSA-N"
"C11B1","QIVWARVJVDCWCQ-OAHLLOKOSA-N"
"C11B1","RREMZBZSESFIKG-UHFFFAOYSA-N"
"CP1A2","LXIKEPCNDFVJKC-QXMHVHEDSA-N"
"CP2D6","NDZYPHLNJZSQJY-QNWVGRARSA-N"
"CP2E1","CKCZUAVVHJHNJY-UHFFFAOYSA-N"
"CP2CJ","CKCZUAVVHJHNJY-UHFFFAOYSA-N"
"CP2C9","CKCZUAVVHJHNJY-UHFFFAOYSA-N"
"CP2D6","WUTRELIDULYHSO-FPOVZHCZSA-N"
"CP2D6","MDQSOSLERPCADB-ZDUSSCGKSA-N"
"C11B2","DLVDKSLOILJIGT-UHFFFAOYSA-N"
"C11B1","DLVDKSLOILJIGT-UHFFFAOYSA-N"
"CP3A4","VHVPQPYKVGDNFY-ZPGVKDDISA-N"
"CP1A2","STINDBVFOPRZHE-UHFFFAOYSA-N"
"CP2D6","HEXTXRMVMKIBQR-RZPFDVGOSA-N"
"C11B2","VKGUMSNSPMTJMS-UHFFFAOYSA-N"
"C11B2","HJWKBORBWDDYTP-UHFFFAOYSA-N"
"C11B2","PHSPPOUTJWWXDM-UHFFFAOYSA-N"
"CP19A","VKGUMSNSPMTJMS-UHFFFAOYSA-N"
"CP19A","HJWKBORBWDDYTP-UHFFFAOYSA-N"
"CP19A","PHSPPOUTJWWXDM-UHFFFAOYSA-N"
"CP17A","VKGUMSNSPMTJMS-UHFFFAOYSA-N"
"CP17A","HJWKBORBWDDYTP-UHFFFAOYSA-N"
"CP17A","PHSPPOUTJWWXDM-UHFFFAOYSA-N"
"CP2D6","BCTLSZQHWJZWPH-RUYIAYPLSA-N"
"CP2C9","YYGZHVJDHMMABU-OGLMXYFKSA-N"
"CP3A4","BZNKJBLTXSCEIN-UHFFFAOYSA-N"
"CP3A4","JOPYKTLQPXTHOU-UHFFFAOYSA-N"
"CP1A1","ATEBPIVIGFANOA-UHFFFAOYSA-N"
"CP1A1","MTUMFLJDHUBKMO-UHFFFAOYSA-N"
"CP1B1","ATEBPIVIGFANOA-UHFFFAOYSA-N"
"CP1B1","MTUMFLJDHUBKMO-UHFFFAOYSA-N"
"CP1A2","ATEBPIVIGFANOA-UHFFFAOYSA-N"
"CP1A2","MTUMFLJDHUBKMO-UHFFFAOYSA-N"
"CP2C9","SJZYZYMKFRJDEE-UHFFFAOYSA-N"
"CP3A4","UHNVWCCKBJDIGZ-MRXNPFEDSA-N"
"CP2C9","QFJAWVIERUMTED-OAHLLOKOSA-N"
"CP26A","XNPARDFAECDMGN-UHFFFAOYSA-N"
"CP3A4","AQFXVMZZFFFSCG-UHFFFAOYSA-N"
"CP2D6","PUSSNOHHCKDXMM-RPWUZVMVSA-N"
"C11B1","JJPOCVQOQBXDOT-UHFFFAOYSA-N"
"CP19A","JJPOCVQOQBXDOT-UHFFFAOYSA-N"
"CP3A4","UGFHIPBXIWJXNA-UHFFFAOYSA-N"
"CP26A","UGFHIPBXIWJXNA-UHFFFAOYSA-N"
"CP19A","UGFHIPBXIWJXNA-UHFFFAOYSA-N"
"CP24A","UGFHIPBXIWJXNA-UHFFFAOYSA-N"
"CP26A","PJNAJZSNGGHTRM-UHFFFAOYSA-N"
"CP3A4","QYOZNVCKISSENR-MRXNPFEDSA-N"
"C11B1","NXBVQFNDCVPKIC-UHFFFAOYSA-N"
"CP2D6","XEFAKHLQYOJTSO-SJORKVTESA-N"
"CP3A4","DZKYPGWZOFNJJM-QFIPXVFZSA-N"
"CP3A4","KFUYKTYUJHLOPQ-UHFFFAOYSA-N"
"CP2CJ","KFUYKTYUJHLOPQ-UHFFFAOYSA-N"
"CP2C9","KFUYKTYUJHLOPQ-UHFFFAOYSA-N"
"CP1A1","IMQYKQIOGUZSFO-UHFFFAOYSA-N"
"CP1B1","IMQYKQIOGUZSFO-UHFFFAOYSA-N"
"CP1A2","IMQYKQIOGUZSFO-UHFFFAOYSA-N"
"TOP1","VSJKWCGYPAHWDS-FQEVSTJZSA-N"
"TOP1","KWAYUHRDXOXKNH-SANMLTNESA-N"
"PPIA","JUEZIXBGVAKTAS-UHFFFAOYSA-N"
"FKB1A","QJJXYPPXXYFBGM-LFZNUXCKSA-N"
"TOP2A","GWPWVCALQLLWNF-UHFFFAOYSA-N"
"PDE7A","NEAVXSYDFFCBNJ-UHFFFAOYSA-N"
"PDE2A","NEAVXSYDFFCBNJ-UHFFFAOYSA-N"
"PDE10","NEAVXSYDFFCBNJ-UHFFFAOYSA-N"
"PDE2A","YNADXFWEXJTQSZ-UHFFFAOYSA-N"
"PDE11","YNADXFWEXJTQSZ-UHFFFAOYSA-N"
"PDE10","YNADXFWEXJTQSZ-UHFFFAOYSA-N"
"PDE5A","YNADXFWEXJTQSZ-UHFFFAOYSA-N"
"PDE10","ZVZABYFRKPBBCU-UHFFFAOYSA-N"
"PDE5A","REZGGXNDEMKIQB-UHFFFAOYSA-N"
"PDE4A","LFZGKSILZCJTOF-UHFFFAOYSA-N"
"PDE10","YLDZXUUFBPSDJR-ZVHZXABRSA-N"
"PDE10","QFABJLGPZFVSDM-UHFFFAOYSA-N"
"PDE4B","JTGBYRRUQUQVJF-UFADHCMUSA-N"
"PDE4D","JTGBYRRUQUQVJF-UFADHCMUSA-N"
"PDE11","PFUKSWGPHRDSII-WIYYLYMNSA-N"
"PDE5A","PFUKSWGPHRDSII-WIYYLYMNSA-N"
"PDE10","WUBLYECGKVDFTH-UHFFFAOYSA-N"
"PDE4A","REEYYMDAALTGHS-ZVHZXABRSA-N"
"PDE10","OADIRORPIWSRQU-UHFFFAOYSA-N"
"PDE4A","OADIRORPIWSRQU-UHFFFAOYSA-N"
"PDE4B","OADIRORPIWSRQU-UHFFFAOYSA-N"
"PDE10","ACOOVXAIHUBKJQ-UHFFFAOYSA-N"
"PDE4B","ACOOVXAIHUBKJQ-UHFFFAOYSA-N"
"PDE10","WJNWPLQILLWLKJ-UHFFFAOYSA-N"
"PDE10","UUZPOFPCYPGMBO-WYMPLXKRSA-N"
"PDE7A","AABLQBRGBFMNIT-UHFFFAOYSA-N"
"PDE4B","AABLQBRGBFMNIT-UHFFFAOYSA-N"
"PDE5A","AFNXLLBJVMVVLQ-UHFFFAOYSA-N"
"PDE4C","RRRUXBQSQLKHEL-UHFFFAOYSA-N"
"PDE4A","RRRUXBQSQLKHEL-UHFFFAOYSA-N"
"PDE4B","RRRUXBQSQLKHEL-UHFFFAOYSA-N"
"PDE4D","RRRUXBQSQLKHEL-UHFFFAOYSA-N"
"PDE10","QRBPKZZGAPPQLW-UHFFFAOYSA-N"
"PDE2A","NWAWSQQMTQQBGL-UHFFFAOYSA-N"
"PDE1A","NWAWSQQMTQQBGL-UHFFFAOYSA-N"
"PDE6C","NWAWSQQMTQQBGL-UHFFFAOYSA-N"
"PDE5A","NWAWSQQMTQQBGL-UHFFFAOYSA-N"
"PDE10","VOUAUMKVLOMARH-UHFFFAOYSA-N"
"PDE7A","UTBLBBLPNRMFHN-UHFFFAOYSA-N"
"PDE4A","UTBLBBLPNRMFHN-UHFFFAOYSA-N"
"PDE10","XUVQDOKJUZEZAL-UHFFFAOYSA-N"
"PDE6A","XUVQDOKJUZEZAL-UHFFFAOYSA-N"
"PDE5A","XUVQDOKJUZEZAL-UHFFFAOYSA-N"
"PDE3A","VIQYGEOSRSOQKW-UHFFFAOYSA-N"
"PDE7A","VIQYGEOSRSOQKW-UHFFFAOYSA-N"
"PDE10","VIQYGEOSRSOQKW-UHFFFAOYSA-N"
"PDE7A","DNHMCBAUCKMZOU-UHFFFAOYSA-N"
"PDE7B","DNHMCBAUCKMZOU-UHFFFAOYSA-N"
"PDE2A","MIATWQLLYKUWRD-UHFFFAOYSA-N"
"PDE10","MIATWQLLYKUWRD-UHFFFAOYSA-N"
"PDE8A","QGTJGTFOISKMAD-SNVBAGLBSA-N"
"PDE8B","QGTJGTFOISKMAD-SNVBAGLBSA-N"
"PDE3B","SQYNPZYBHGTSOY-ZDUSSCGKSA-N"
"PDE3B","QRWHTFXNHZLJAL-HNNXBMFYSA-N"
"PDE3B","VQYHPUHKYSSEOB-ZDUSSCGKSA-N"
"PDE1C","SQYNPZYBHGTSOY-ZDUSSCGKSA-N"
"PDE1A","SQYNPZYBHGTSOY-ZDUSSCGKSA-N"
"PDE1A","QRWHTFXNHZLJAL-HNNXBMFYSA-N"
"PDE1A","VQYHPUHKYSSEOB-ZDUSSCGKSA-N"
"PDE11","QRWHTFXNHZLJAL-HNNXBMFYSA-N"
"PDE10","SQYNPZYBHGTSOY-ZDUSSCGKSA-N"
"PDE10","QRWHTFXNHZLJAL-HNNXBMFYSA-N"
"PDE10","VQYHPUHKYSSEOB-ZDUSSCGKSA-N"
"PDE11","IZEKFCXSFNUWAM-UHFFFAOYSA-N"
"PDE10","IZEKFCXSFNUWAM-UHFFFAOYSA-N"
"PDE7A","KIURSEWENRYPDI-UHFFFAOYSA-N"
"PDE7B","KIURSEWENRYPDI-UHFFFAOYSA-N"
"PDE1C","RHYNVXDLIQWYAD-FOIQADDNSA-N"
"PDE10","XXULVXRUHIQODD-UHFFFAOYSA-N"
"PDE3A","XAAHXEZYFNXBEN-UHFFFAOYSA-N"
"PDE4B","XAAHXEZYFNXBEN-UHFFFAOYSA-N"
"PDE2A","MKDCJQHBHVASHQ-UHFFFAOYSA-N"
"PDE4B","ZTZYWJBULLPCBI-UHFFFAOYSA-N"
"PDE4D","ZTZYWJBULLPCBI-UHFFFAOYSA-N"
"PDE2A","WWDWOMMRJQGUCP-UHFFFAOYSA-N"
"PDE4B","WWDWOMMRJQGUCP-UHFFFAOYSA-N"
"PDE2A","SNQXTEAQGLZIDL-UHFFFAOYSA-N"
"PDE10","SNQXTEAQGLZIDL-UHFFFAOYSA-N"
"PDE10","CLRZKWDDCHPPFI-UHFFFAOYSA-N"
"PDE4B","UNWPSEOEUTWMDS-MKPDMIMOSA-N"
"PDE4B","IWFKTDGQARWPEC-MAYPULDCSA-N"
"PDE4B","BIEGUOUGXUGXQL-IDXOVHGGSA-N"
"PDE4D","BIEGUOUGXUGXQL-IDXOVHGGSA-N"
"PDE10","SWHQBIRUZBZCMN-UHFFFAOYSA-N"
"PDE7A","IEEUPGCMNMSTBL-UHFFFAOYSA-N"
"PDE7A","HVXLYTLVGVKSCK-UHFFFAOYSA-N"
"PDE4B","HVXLYTLVGVKSCK-UHFFFAOYSA-N"
"PDE7A","KNKPONLBTNMNAZ-UHFFFAOYSA-N"
"PDE4B","KNKPONLBTNMNAZ-UHFFFAOYSA-N"
"PDE1B","YWLVSEKLYMROTP-UHFFFAOYSA-N"
"PDE3A","YWLVSEKLYMROTP-UHFFFAOYSA-N"
"PDE10","YWLVSEKLYMROTP-UHFFFAOYSA-N"
"PDE4D","YWLVSEKLYMROTP-UHFFFAOYSA-N"
"PDE7A","HQKUXNBKAFHBHJ-UHFFFAOYSA-N"
"PDE4B","HQKUXNBKAFHBHJ-UHFFFAOYSA-N"
"PDE3A","OZGMVFAOJFAKML-UHFFFAOYSA-N"
"PDE7A","OZGMVFAOJFAKML-UHFFFAOYSA-N"
"PDE4B","OZGMVFAOJFAKML-UHFFFAOYSA-N"
"PDE3A","XSNLHLHGJSLJQA-UHFFFAOYSA-N"
"PDE7A","XSNLHLHGJSLJQA-UHFFFAOYSA-N"
"PDE5A","XSNLHLHGJSLJQA-UHFFFAOYSA-N"
"PDE4B","XSNLHLHGJSLJQA-UHFFFAOYSA-N"
"PDE1B","UBBCZBKJYNXHGT-GFCCVEGCSA-N"
"PDE5A","UBBCZBKJYNXHGT-GFCCVEGCSA-N"
"PDE7A","OSIAQFSEAYCSKV-UHFFFAOYSA-N"
"PDE4B","OSIAQFSEAYCSKV-UHFFFAOYSA-N"
"PDE7A","RSTAFNGCTLDAPB-UHFFFAOYSA-N"
"PDE4B","RSTAFNGCTLDAPB-UHFFFAOYSA-N"
"PDE1B","KUPWRWKMDGKQKQ-UHFFFAOYSA-N"
"PDE10","RTTCIGVREARCQM-HDJSIYSDSA-N"
"PDE3A","LKMCFTQDIARYFG-UHFFFAOYSA-N"
"PDE10","OOOKPENMJKOYJM-UHFFFAOYSA-N"
"PDE2A","KTVOIZSPBSYWIC-UHFFFAOYSA-N"
"PDE10","KTVOIZSPBSYWIC-UHFFFAOYSA-N"
"PDE10","JDFBORTWMSETMR-UHFFFAOYSA-N"
"PDE2A","GMVMJTOBEXWBGG-UHFFFAOYSA-N"
"PDE10","GMVMJTOBEXWBGG-UHFFFAOYSA-N"
"PDE4B","QBELYPNPJPBHAU-UHFFFAOYSA-N"
"PDE3A","GWIPZYBIMCNGCR-MRXNPFEDSA-N"
"PDE3B","GWIPZYBIMCNGCR-MRXNPFEDSA-N"
"PDE2A","CTBSIWZADWNGPL-UHFFFAOYSA-N"
"PDE10","CTBSIWZADWNGPL-UHFFFAOYSA-N"
"PDE5A","MVMQGWXVSBNFLB-MUUNZHRXSA-N"
"PDE11","SECKRCOLJRRGGV-UHFFFAOYSA-N"
"PDE10","SECKRCOLJRRGGV-UHFFFAOYSA-N"
"PDE5A","SECKRCOLJRRGGV-UHFFFAOYSA-N"
"PDE4A","ZPTWZORADURFAJ-UHFFFAOYSA-N"
"PDE4A","KGVHJHCDZZCOPP-UHFFFAOYSA-N"
"PDE4A","OABYACYIEYCOBM-UHFFFAOYSA-N"
"PDE4A","QHBUBTMCZYKOAQ-UHFFFAOYSA-N"
"PDE4A","YFASTVZAZWFDOS-UHFFFAOYSA-N"
"PDE4A","DDKQRPGJIVXWMQ-UHFFFAOYSA-N"
"PDE4A","CHXCBEJGWFGXHC-UHFFFAOYSA-N"
"PDE4B","ZPTWZORADURFAJ-UHFFFAOYSA-N"
"PDE4B","KGVHJHCDZZCOPP-UHFFFAOYSA-N"
"PDE4B","OABYACYIEYCOBM-UHFFFAOYSA-N"
"PDE4B","QHBUBTMCZYKOAQ-UHFFFAOYSA-N"
"PDE4B","YFASTVZAZWFDOS-UHFFFAOYSA-N"
"PDE4B","DDKQRPGJIVXWMQ-UHFFFAOYSA-N"
"PDE4B","CHXCBEJGWFGXHC-UHFFFAOYSA-N"
"PDE4D","ZPTWZORADURFAJ-UHFFFAOYSA-N"
"PDE4D","KGVHJHCDZZCOPP-UHFFFAOYSA-N"
"PDE4D","OABYACYIEYCOBM-UHFFFAOYSA-N"
"PDE4D","QHBUBTMCZYKOAQ-UHFFFAOYSA-N"
"PDE4D","YFASTVZAZWFDOS-UHFFFAOYSA-N"
"PDE4D","DDKQRPGJIVXWMQ-UHFFFAOYSA-N"
"PDE4D","CHXCBEJGWFGXHC-UHFFFAOYSA-N"
"PDE3A","WQHMBRVYRFOUDL-UHFFFAOYSA-N"
"PDE7A","WQHMBRVYRFOUDL-UHFFFAOYSA-N"
"PDE4D","WQHMBRVYRFOUDL-UHFFFAOYSA-N"
"PDE7A","UMFXVVXAPUQWOC-UHFFFAOYSA-N"
"PDE7A","FHILGPQALCJBPN-UHFFFAOYSA-N"
"PDE2A","FHILGPQALCJBPN-UHFFFAOYSA-N"
"PDE10","FHILGPQALCJBPN-UHFFFAOYSA-N"
"PDE5A","ILKQRTXPJWHTCQ-UHFFFAOYSA-N"
"PDE4C","NRTPACQHCGILGF-MFKUBSTISA-N"
"PDE4C","BQEBFXOTHOXEOX-LQKURTRISA-N"
"PDE4C","YYGZHVJDHMMABU-OGLMXYFKSA-N"
"PDE4C","YYGZHVJDHMMABU-QRQIAZFYSA-N"
"PDE4A","NRTPACQHCGILGF-MFKUBSTISA-N"
"PDE4A","BQEBFXOTHOXEOX-LQKURTRISA-N"
"PDE4A","YYGZHVJDHMMABU-OGLMXYFKSA-N"
"PDE4A","YYGZHVJDHMMABU-QRQIAZFYSA-N"
"PDE4B","NRTPACQHCGILGF-MFKUBSTISA-N"
"PDE4B","BQEBFXOTHOXEOX-LQKURTRISA-N"
"PDE4B","YYGZHVJDHMMABU-OGLMXYFKSA-N"
"PDE4B","YYGZHVJDHMMABU-QRQIAZFYSA-N"
"PDE4D","NRTPACQHCGILGF-MFKUBSTISA-N"
"PDE4D","BQEBFXOTHOXEOX-LQKURTRISA-N"
"PDE4D","YYGZHVJDHMMABU-OGLMXYFKSA-N"
"PDE4D","YYGZHVJDHMMABU-QRQIAZFYSA-N"
"PDE4C","APHANYYADPNRCL-UHFFFAOYSA-N"
"PDE4C","XVFXPIPTQRSUTA-UHFFFAOYSA-N"
"PDE4C","QGELAKDHJSCTHV-UHFFFAOYSA-N"
"PDE4C","RKHSMIVCRGVSAI-UHFFFAOYSA-N"
"PDE4C","MIKQDQMGJFMIAZ-UHFFFAOYSA-N"
"PDE4C","OLDNCOKMXZXSQN-UHFFFAOYSA-N"
"PDE4C","XPEZNWWCRUWHBE-UHFFFAOYSA-N"
"PDE4C","QIGAIOOPCCZYDO-UHFFFAOYSA-N"
"PDE4C","OBKIBWWNAYXLEM-UHFFFAOYSA-N"
"PDE4C","HGDWTVWVCTUICT-UHFFFAOYSA-N"
"PDE4C","DTJGUSJXWUZZHK-STBIYBPSSA-N"
"PDE4C","JCWCKXNSHPKKEK-STBIYBPSSA-N"
"PDE4C","SRUGDVLQDNLYGA-CVKSISIWSA-N"
"PDE4C","DTJGUSJXWUZZHK-RHANQZHGSA-N"
"PDE4C","MFVDHDWORIHHOB-RDRPBHBLSA-N"
"PDE4C","AGNPWVFAZVESPJ-UHFFFAOYSA-N"
"PDE4C","VMARDPGLTIIYGC-UHFFFAOYSA-N"
"PDE4C","BUHIJXWAPNJKFJ-UHFFFAOYSA-N"
"PDE4C","RBRVHCMJYHPWCS-UHFFFAOYSA-N"
"PDE4C","DOKUUHZWXPIFPB-UHFFFAOYSA-N"
"PDE4C","KDAUXYRYNLBXOV-UHFFFAOYSA-N"
"PDE4C","MKNJREMNOZKXPS-UHFFFAOYSA-N"
"PDE4A","APHANYYADPNRCL-UHFFFAOYSA-N"
"PDE4A","XVFXPIPTQRSUTA-UHFFFAOYSA-N"
"PDE4A","QGELAKDHJSCTHV-UHFFFAOYSA-N"
"PDE4A","RKHSMIVCRGVSAI-UHFFFAOYSA-N"
"PDE4A","MIKQDQMGJFMIAZ-UHFFFAOYSA-N"
"PDE4A","OLDNCOKMXZXSQN-UHFFFAOYSA-N"
"PDE4A","XPEZNWWCRUWHBE-UHFFFAOYSA-N"
"PDE4A","QIGAIOOPCCZYDO-UHFFFAOYSA-N"
"PDE4A","OBKIBWWNAYXLEM-UHFFFAOYSA-N"
"PDE4A","HGDWTVWVCTUICT-UHFFFAOYSA-N"
"PDE4A","DTJGUSJXWUZZHK-STBIYBPSSA-N"
"PDE4A","JCWCKXNSHPKKEK-STBIYBPSSA-N"
"PDE4A","SRUGDVLQDNLYGA-CVKSISIWSA-N"
"PDE4A","DTJGUSJXWUZZHK-RHANQZHGSA-N"
"PDE4A","MFVDHDWORIHHOB-RDRPBHBLSA-N"
"PDE4A","AGNPWVFAZVESPJ-UHFFFAOYSA-N"
"PDE4A","VMARDPGLTIIYGC-UHFFFAOYSA-N"
"PDE4A","BUHIJXWAPNJKFJ-UHFFFAOYSA-N"
"PDE4A","RBRVHCMJYHPWCS-UHFFFAOYSA-N"
"PDE4A","DOKUUHZWXPIFPB-UHFFFAOYSA-N"
"PDE4A","KDAUXYRYNLBXOV-UHFFFAOYSA-N"
"PDE4A","MKNJREMNOZKXPS-UHFFFAOYSA-N"
"PDE4B","APHANYYADPNRCL-UHFFFAOYSA-N"
"PDE4B","XVFXPIPTQRSUTA-UHFFFAOYSA-N"
"PDE4B","QGELAKDHJSCTHV-UHFFFAOYSA-N"
"PDE4B","RKHSMIVCRGVSAI-UHFFFAOYSA-N"
"PDE4B","MIKQDQMGJFMIAZ-UHFFFAOYSA-N"
"PDE4B","OLDNCOKMXZXSQN-UHFFFAOYSA-N"
"PDE4B","XPEZNWWCRUWHBE-UHFFFAOYSA-N"
"PDE4B","QIGAIOOPCCZYDO-UHFFFAOYSA-N"
"PDE4B","OBKIBWWNAYXLEM-UHFFFAOYSA-N"
"PDE4B","HGDWTVWVCTUICT-UHFFFAOYSA-N"
"PDE4B","DTJGUSJXWUZZHK-STBIYBPSSA-N"
"PDE4B","JCWCKXNSHPKKEK-STBIYBPSSA-N"
"PDE4B","SRUGDVLQDNLYGA-CVKSISIWSA-N"
"PDE4B","DTJGUSJXWUZZHK-RHANQZHGSA-N"
"PDE4B","MFVDHDWORIHHOB-RDRPBHBLSA-N"
"PDE4B","AGNPWVFAZVESPJ-UHFFFAOYSA-N"
"PDE4B","VMARDPGLTIIYGC-UHFFFAOYSA-N"
"PDE4B","BUHIJXWAPNJKFJ-UHFFFAOYSA-N"
"PDE4B","RBRVHCMJYHPWCS-UHFFFAOYSA-N"
"PDE4B","DOKUUHZWXPIFPB-UHFFFAOYSA-N"
"PDE4B","KDAUXYRYNLBXOV-UHFFFAOYSA-N"
"PDE4B","MKNJREMNOZKXPS-UHFFFAOYSA-N"
"PDE4D","APHANYYADPNRCL-UHFFFAOYSA-N"
"PDE4D","XVFXPIPTQRSUTA-UHFFFAOYSA-N"
"PDE4D","QGELAKDHJSCTHV-UHFFFAOYSA-N"
"PDE4D","RKHSMIVCRGVSAI-UHFFFAOYSA-N"
"PDE4D","MIKQDQMGJFMIAZ-UHFFFAOYSA-N"
"PDE4D","OLDNCOKMXZXSQN-UHFFFAOYSA-N"
"PDE4D","XPEZNWWCRUWHBE-UHFFFAOYSA-N"
"PDE4D","QIGAIOOPCCZYDO-UHFFFAOYSA-N"
"PDE4D","OBKIBWWNAYXLEM-UHFFFAOYSA-N"
"PDE4D","HGDWTVWVCTUICT-UHFFFAOYSA-N"
"PDE4D","DTJGUSJXWUZZHK-STBIYBPSSA-N"
"PDE4D","JCWCKXNSHPKKEK-STBIYBPSSA-N"
"PDE4D","SRUGDVLQDNLYGA-CVKSISIWSA-N"
"PDE4D","DTJGUSJXWUZZHK-RHANQZHGSA-N"
"PDE4D","MFVDHDWORIHHOB-RDRPBHBLSA-N"
"PDE4D","AGNPWVFAZVESPJ-UHFFFAOYSA-N"
"PDE4D","VMARDPGLTIIYGC-UHFFFAOYSA-N"
"PDE4D","BUHIJXWAPNJKFJ-UHFFFAOYSA-N"
"PDE4D","RBRVHCMJYHPWCS-UHFFFAOYSA-N"
"PDE4D","DOKUUHZWXPIFPB-UHFFFAOYSA-N"
"PDE4D","KDAUXYRYNLBXOV-UHFFFAOYSA-N"
"PDE4D","MKNJREMNOZKXPS-UHFFFAOYSA-N"
"PDE4C","UZMVNVNNMNSBTP-UHFFFAOYSA-N"
"PDE4C","QIESARUEQVCDIR-UHFFFAOYSA-N"
"PDE4C","XOGGQRYYRPKZIC-UHFFFAOYSA-N"
"PDE4C","MAFMSYWPKNBAHN-UHFFFAOYSA-N"
"PDE4A","UZMVNVNNMNSBTP-UHFFFAOYSA-N"
"PDE4A","QIESARUEQVCDIR-UHFFFAOYSA-N"
"PDE4A","XOGGQRYYRPKZIC-UHFFFAOYSA-N"
"PDE4A","MAFMSYWPKNBAHN-UHFFFAOYSA-N"
"PDE4B","UZMVNVNNMNSBTP-UHFFFAOYSA-N"
"PDE4B","QIESARUEQVCDIR-UHFFFAOYSA-N"
"PDE4B","XOGGQRYYRPKZIC-UHFFFAOYSA-N"
