"Target","Molecule"
"ACM3","ONSBLCCSCRKRKU-UHFFFAOYSA-N"
"ACM3","XRWFEGDYDKMREJ-UHFFFAOYSA-N"
"ACM3","VHCDKYWUNQXVAJ-UHFFFAOYSA-N"
"ACM3","NTVCTXKXWYXMHR-UHFFFAOYSA-N"
"ACM1","OQSIDBCKNRLVHE-UHFFFAOYSA-N"
"ACM1","BOXRBFJLKOMZNE-UHFFFAOYSA-N"
"ACM1","ONSBLCCSCRKRKU-UHFFFAOYSA-N"
"ACM1","XRWFEGDYDKMREJ-UHFFFAOYSA-N"
"ACM1","VHCDKYWUNQXVAJ-UHFFFAOYSA-N"
"ACM1","NTVCTXKXWYXMHR-UHFFFAOYSA-N"
"5HT1A","DTNYAHQRGGTLBQ-UHFFFAOYSA-N"
"5HT7R","DTNYAHQRGGTLBQ-UHFFFAOYSA-N"
"MC4R","FEKXKTLLBDRSQH-XVRHLUALSA-N"
"MC4R","KIFNALNSUOJQPJ-XVRHLUALSA-N"
"MC3R","KIFNALNSUOJQPJ-XVRHLUALSA-N"
"MC3R","FEKXKTLLBDRSQH-XVRHLUALSA-N"
"MSHR","KIFNALNSUOJQPJ-XVRHLUALSA-N"
"MSHR","FEKXKTLLBDRSQH-XVRHLUALSA-N"
"MC5R","KIFNALNSUOJQPJ-XVRHLUALSA-N"
"OPRM","VHQPEXKNVPFRRE-UHFFFAOYSA-N"
"5HT2C","TUCHOKBYAYGQNV-UHFFFAOYSA-N"
"5HT2C","MFDGTFLMDIUFFP-UHFFFAOYSA-N"
"MC4R","GZWUQPQBOGLSIM-VOOUCTBASA-N"
"MC4R","FPYYFGFPTJRMBR-JDFSLKTNSA-N"
"MC4R","FLQGGHIOZAPIQO-JDFSLKTNSA-N"
"MC4R","GZWUQPQBOGLSIM-MDMVXOTPSA-N"
"MC4R","QBYHLGIJWBFDGJ-IIJHQOGRSA-N"
"MC4R","FPYYFGFPTJRMBR-TUQCDKPJSA-N"
"MC3R","GZWUQPQBOGLSIM-VOOUCTBASA-N"
"MC3R","FPYYFGFPTJRMBR-JDFSLKTNSA-N"
"MC3R","FLQGGHIOZAPIQO-JDFSLKTNSA-N"
"MC3R","GZWUQPQBOGLSIM-MDMVXOTPSA-N"
"MC3R","QBYHLGIJWBFDGJ-IIJHQOGRSA-N"
"MC3R","FPYYFGFPTJRMBR-TUQCDKPJSA-N"
"MSHR","GZWUQPQBOGLSIM-VOOUCTBASA-N"
"MSHR","FLQGGHIOZAPIQO-JDFSLKTNSA-N"
"MSHR","QBYHLGIJWBFDGJ-IIJHQOGRSA-N"
"MSHR","FPYYFGFPTJRMBR-TUQCDKPJSA-N"
"MC5R","GZWUQPQBOGLSIM-VOOUCTBASA-N"
"MC5R","FPYYFGFPTJRMBR-JDFSLKTNSA-N"
"MC5R","FLQGGHIOZAPIQO-JDFSLKTNSA-N"
"MC5R","GZWUQPQBOGLSIM-MDMVXOTPSA-N"
"MC5R","QBYHLGIJWBFDGJ-IIJHQOGRSA-N"
"MC5R","FPYYFGFPTJRMBR-TUQCDKPJSA-N"
"OPRD","RAFLIAKPWNTXKX-UHFFFAOYSA-N"
"OPRK","RAFLIAKPWNTXKX-UHFFFAOYSA-N"
"OPRM","RAFLIAKPWNTXKX-UHFFFAOYSA-N"
"OPRD","PZYPBUIOQZWSRY-UHFFFAOYSA-N"
"OPRD","FXFKPMGUMYHNAD-UHFFFAOYSA-N"
"OPRD","QQXCPIPMLCDOFK-UHFFFAOYSA-N"
"OPRK","PZYPBUIOQZWSRY-UHFFFAOYSA-N"
"OPRK","FXFKPMGUMYHNAD-UHFFFAOYSA-N"
"OPRK","QQXCPIPMLCDOFK-UHFFFAOYSA-N"
"ACM1","KFIBFLUHCJZUTE-UHFFFAOYSA-N"
"ACM1","NIRCOASKORGSKJ-UHFFFAOYSA-N"
"5HT2A","KFIBFLUHCJZUTE-UHFFFAOYSA-N"
"5HT2A","NIRCOASKORGSKJ-UHFFFAOYSA-N"
"MCHR1","KFIBFLUHCJZUTE-UHFFFAOYSA-N"
"MCHR1","NIRCOASKORGSKJ-UHFFFAOYSA-N"
"S1PR5","PESLCTHINYVCSC-UHFFFAOYSA-N"
"S1PR1","PESLCTHINYVCSC-UHFFFAOYSA-N"
"S1PR4","PESLCTHINYVCSC-UHFFFAOYSA-N"
"ACM1","VDTTVUDVHKAPMC-UHFFFAOYSA-N"
"5HT2A","VDTTVUDVHKAPMC-UHFFFAOYSA-N"
"MCHR1","VDTTVUDVHKAPMC-UHFFFAOYSA-N"
"LPAR1","LNDDRUPAICPXIN-GOSISDBHSA-N"
"5HT1A","VNLOMGRFINWFNU-UHFFFAOYSA-N"
"5HT1D","VNLOMGRFINWFNU-UHFFFAOYSA-N"
"PD2R2","KKQXNJWVSUWKOH-UHFFFAOYSA-M"
"ADA2A","VJUWCGANMBDVKL-UHFFFAOYSA-N"
"5HT1A","VJUWCGANMBDVKL-UHFFFAOYSA-N"
"5HT2A","VJUWCGANMBDVKL-UHFFFAOYSA-N"
"DRD4","VJUWCGANMBDVKL-UHFFFAOYSA-N"
"ADA2A","ZCSQZBVTVLZRJN-UHFFFAOYSA-N"
"5HT1A","ZCSQZBVTVLZRJN-UHFFFAOYSA-N"
"5HT2A","ZCSQZBVTVLZRJN-UHFFFAOYSA-N"
"SSR2","DMMUAYZKIXMLRE-AHPGSYNGSA-N"
"SSR4","DMMUAYZKIXMLRE-AHPGSYNGSA-N"
"5HT2A","KXQSQOALQLSOII-UHFFFAOYSA-N"
"DRD2","KXQSQOALQLSOII-UHFFFAOYSA-N"
"NMUR2","SIQFAEIXTGZXDF-LBBUGJAGSA-N"
"PE2R3","XFEQJTJHYVKTOT-UHFFFAOYSA-N"
"TSHR","XFZVGZXCISTQLD-UHFFFAOYSA-N"
"ADRB1","SVALUENWPLKUMZ-UHFFFAOYSA-N"
"AA1R","YRLCPWQSAKTTCE-UHFFFAOYSA-N"
"AA2AR","YRLCPWQSAKTTCE-UHFFFAOYSA-N"
"DRD4","RREXTSILCFSOLM-UHFFFAOYSA-N"
"DRD2","RREXTSILCFSOLM-UHFFFAOYSA-N"
"ADA2C","ZFCKGWSPRRORFE-UHFFFAOYSA-N"
"5HT1A","ZFCKGWSPRRORFE-UHFFFAOYSA-N"
"5HT2A","ZFCKGWSPRRORFE-UHFFFAOYSA-N"
"DRD3","ZFCKGWSPRRORFE-UHFFFAOYSA-N"
"OPRD","QTEVIWGWCOWBNP-CNGXOXJSSA-N"
"OPRM","QTEVIWGWCOWBNP-CNGXOXJSSA-N"
"DRD3","LFLWSALOEDMVRA-UHFFFAOYSA-N"
"DRD2","LFLWSALOEDMVRA-UHFFFAOYSA-N"
"S1PR5","BUBRUGRTGCDHOJ-UHFFFAOYSA-N"
"S1PR5","ZQHLJZUCUJZZRV-UHFFFAOYSA-N"
"S1PR5","QTKLDIPKJJAYHB-UHFFFAOYSA-N"
"S1PR3","ZQHLJZUCUJZZRV-UHFFFAOYSA-N"
"S1PR1","BUBRUGRTGCDHOJ-UHFFFAOYSA-N"
"S1PR1","ZQHLJZUCUJZZRV-UHFFFAOYSA-N"
"S1PR1","QTKLDIPKJJAYHB-UHFFFAOYSA-N"
"S1PR4","BUBRUGRTGCDHOJ-UHFFFAOYSA-N"
"S1PR4","ZQHLJZUCUJZZRV-UHFFFAOYSA-N"
"S1PR4","QTKLDIPKJJAYHB-UHFFFAOYSA-N"
"OPRD","NFIKZROQWRUGJB-KMPBPIROSA-N"
"OPRM","NFIKZROQWRUGJB-KMPBPIROSA-N"
"DRD3","ZCBLWYILSKSBSX-UHFFFAOYSA-N"
"DRD3","BITBPPPUNYZRQM-UHFFFAOYSA-N"
"DRD4","ZCBLWYILSKSBSX-UHFFFAOYSA-N"
"DRD4","BITBPPPUNYZRQM-UHFFFAOYSA-N"
"DRD2","ZCBLWYILSKSBSX-UHFFFAOYSA-N"
"DRD2","BITBPPPUNYZRQM-UHFFFAOYSA-N"
"DRD4","OLGSDKVBQGETRV-UHFFFAOYSA-N"
"OPRM","YFVWOMKVZLGFTF-HZFUHODCSA-N"
"CCR2","DNDKXHJKVVOVQX-UHFFFAOYSA-N"
"ADA1A","DLXKEWOEEPMPHX-PMACEKPBSA-N"
"ADA1B","DLXKEWOEEPMPHX-PMACEKPBSA-N"
"5HT2A","DLXKEWOEEPMPHX-PMACEKPBSA-N"
"5HT2C","DLXKEWOEEPMPHX-PMACEKPBSA-N"
"DRD4","DLXKEWOEEPMPHX-PMACEKPBSA-N"
"DRD2","DLXKEWOEEPMPHX-PMACEKPBSA-N"
"ADA2A","NFQWOMAFZMZYOX-FZNQNYSPSA-N"
"ADA2A","BAZQBEOFVYAFHT-CALCHBBNSA-N"
"ADA2A","JCSAJCBJJWFNIO-CALCHBBNSA-N"
"HRH1","NFQWOMAFZMZYOX-FZNQNYSPSA-N"
"HRH1","BAZQBEOFVYAFHT-CALCHBBNSA-N"
"HRH1","JCSAJCBJJWFNIO-CALCHBBNSA-N"
"5HT2B","NFQWOMAFZMZYOX-FZNQNYSPSA-N"
"5HT2B","BAZQBEOFVYAFHT-CALCHBBNSA-N"
"5HT2B","JCSAJCBJJWFNIO-CALCHBBNSA-N"
"DRD2","GUALSDMCGOLFSS-XYWHTSSQSA-N"
"GALR2","SLNRKQPBCJPWHD-DVORCMKRSA-N"
"GALR1","SLNRKQPBCJPWHD-DVORCMKRSA-N"
"OXYR","SOXQJPCRICFUHO-IYVYVDDASA-N"
"V1AR","SOXQJPCRICFUHO-IYVYVDDASA-N"
"5HT1B","DGLGRPPFBPHHJR-UHFFFAOYSA-N"
"5HT1A","DGLGRPPFBPHHJR-UHFFFAOYSA-N"
"5HT1A","FYSWFXXEYMAVNL-XIEYBQDHSA-N"
"5HT2A","FYSWFXXEYMAVNL-XIEYBQDHSA-N"
"CCR1","BFHKONATEMTJLB-UHFFFAOYSA-N"
"CCR3","BFHKONATEMTJLB-UHFFFAOYSA-N"
"PE2R4","OVWCEHQXEOKSBR-IZJUNRQYSA-N"
"PE2R2","OVWCEHQXEOKSBR-IZJUNRQYSA-N"
"NK1R","CJCJGNDYISQCMT-JLTOFOAXSA-N"
"NPFF2","KUSIVFVMUFMYRY-SANMLTNESA-N"
"NPFF1","KUSIVFVMUFMYRY-SANMLTNESA-N"
"AA1R","IWPRRVSKUNQSTO-UHFFFAOYSA-N"
"AA2AR","IWPRRVSKUNQSTO-UHFFFAOYSA-N"
"ADA1A","AOESATFDEMWHLJ-HZCBDIJESA-N"
"ADA1A","STAISUAHBRKLLH-OYRHEFFESA-N"
"ADA1A","CHYHMJYTWVQCFW-YHBQERECSA-N"
"ADA1A","JOQJONDKZULBPP-MXVIHJGJSA-N"
"ADA1A","PNMMHGYXIWNCEE-HZCBDIJESA-N"
"ADA1A","FFXLCCZAXLBJFW-MEMLXQNLSA-N"
"ADA1A","VZKPTHAFKKTYRC-HZCBDIJESA-N"
"ADA1A","MDOKTLACQIDXQG-HZCBDIJESA-N"
"ADA1A","BXGCCZDRUAOMRC-SZPZYZBQSA-N"
"ADA1A","SHLHJQDYUNFBDK-SZPZYZBQSA-N"
"ADA1A","FFXLCCZAXLBJFW-OYRHEFFESA-N"
"ADA1A","HEEKUWDLPPDKMK-MEMLXQNLSA-N"
"ADA1A","XRCQNHQVZIQOBE-SZPZYZBQSA-N"
"ADA1A","MDOKTLACQIDXQG-SZPZYZBQSA-N"
"ADA1A","YJXYZPLPRPNAPZ-SZPZYZBQSA-N"
"ADA1A","KAHFZGUOPFFVHW-MEMLXQNLSA-N"
"ADA1A","UHPXZGGJCMUMGZ-HZCBDIJESA-N"
"ADA1A","VXZHIQQSDIJVSS-HZCBDIJESA-N"
"ADA1A","PAUUPYPPPJQSIG-YHBQERECSA-N"
"ADA1A","AOESATFDEMWHLJ-SZPZYZBQSA-N"
"ADA1A","PNMMHGYXIWNCEE-SZPZYZBQSA-N"
"ADA1A","ZDNRYSVLOMAJEZ-HZCBDIJESA-N"
"ADA1A","HEEKUWDLPPDKMK-OYRHEFFESA-N"
"ADA1A","BXGCCZDRUAOMRC-HZCBDIJESA-N"
"ADA1A","YJXYZPLPRPNAPZ-HZCBDIJESA-N"
"ADA1A","MMNXGMKPQQFESW-OYRHEFFESA-N"
"ADA1A","LVRHAAKFXRNPFH-RQNOJGIXSA-N"
"ADA1A","LVRHAAKFXRNPFH-PSWAGMNNSA-N"
"ADA1A","KBDQCTAMVLZQJL-MXVIHJGJSA-N"
"ADA1A","KBDQCTAMVLZQJL-BGYRXZFFSA-N"
"ADA1A","LASDMXNHWPCZMK-KDURUIRLSA-N"
"ADA1A","LASDMXNHWPCZMK-WGSAOQKQSA-N"
"ADA1A","KCWSSYYCEGZXTI-OYRHEFFESA-N"
"ADA1A","XOZBPBSXMJMBOL-OYRHEFFESA-N"
"ADA1A","KCWSSYYCEGZXTI-MEMLXQNLSA-N"
"ADA1A","OCDNDDLEORDHLQ-PSWAGMNNSA-N"
"ADA1A","OCDNDDLEORDHLQ-RQNOJGIXSA-N"
"ADA1A","QJFXDZVKRFQGQF-UHFFFAOYSA-N"
"ADA1A","MVVUJPWQKLPZEE-UHFFFAOYSA-N"
"ADA1A","LHOVFJRBCVNIQC-UHFFFAOYSA-N"
"ADA1A","HZACYYQCKLSFDB-UHFFFAOYSA-N"
"ADA1A","NXJNUASOAQRPKJ-UHFFFAOYSA-N"
"ADA1A","PIKIDBPDYRQPFX-UHFFFAOYSA-N"
"ADA1A","NIQWPNGICRVKCM-UHFFFAOYSA-N"
"ADA1A","GRLCSEWTOACLTP-UHFFFAOYSA-N"
"ADA1B","AOESATFDEMWHLJ-HZCBDIJESA-N"
"ADA1B","STAISUAHBRKLLH-OYRHEFFESA-N"
"ADA1B","CHYHMJYTWVQCFW-YHBQERECSA-N"
"ADA1B","JOQJONDKZULBPP-MXVIHJGJSA-N"
"ADA1B","PNMMHGYXIWNCEE-HZCBDIJESA-N"
"ADA1B","FFXLCCZAXLBJFW-MEMLXQNLSA-N"
"ADA1B","VZKPTHAFKKTYRC-HZCBDIJESA-N"
"ADA1B","MDOKTLACQIDXQG-HZCBDIJESA-N"
"ADA1B","BXGCCZDRUAOMRC-SZPZYZBQSA-N"
"ADA1B","SHLHJQDYUNFBDK-SZPZYZBQSA-N"
"ADA1B","FFXLCCZAXLBJFW-OYRHEFFESA-N"
"ADA1B","HEEKUWDLPPDKMK-MEMLXQNLSA-N"
"ADA1B","XRCQNHQVZIQOBE-SZPZYZBQSA-N"
"ADA1B","MDOKTLACQIDXQG-SZPZYZBQSA-N"
"ADA1B","YJXYZPLPRPNAPZ-SZPZYZBQSA-N"
"ADA1B","KAHFZGUOPFFVHW-MEMLXQNLSA-N"
"ADA1B","UHPXZGGJCMUMGZ-HZCBDIJESA-N"
"ADA1B","VXZHIQQSDIJVSS-HZCBDIJESA-N"
"ADA1B","PAUUPYPPPJQSIG-YHBQERECSA-N"
"ADA1B","AOESATFDEMWHLJ-SZPZYZBQSA-N"
"ADA1B","PNMMHGYXIWNCEE-SZPZYZBQSA-N"
"ADA1B","ZDNRYSVLOMAJEZ-HZCBDIJESA-N"
"ADA1B","HEEKUWDLPPDKMK-OYRHEFFESA-N"
"ADA1B","BXGCCZDRUAOMRC-HZCBDIJESA-N"
"ADA1B","YJXYZPLPRPNAPZ-HZCBDIJESA-N"
"ADA1B","MMNXGMKPQQFESW-OYRHEFFESA-N"
"ADA1B","LVRHAAKFXRNPFH-RQNOJGIXSA-N"
"ADA1B","LVRHAAKFXRNPFH-PSWAGMNNSA-N"
"ADA1B","KBDQCTAMVLZQJL-MXVIHJGJSA-N"
"ADA1B","KBDQCTAMVLZQJL-BGYRXZFFSA-N"
"ADA1B","LASDMXNHWPCZMK-KDURUIRLSA-N"
"ADA1B","LASDMXNHWPCZMK-WGSAOQKQSA-N"
"ADA1B","KCWSSYYCEGZXTI-OYRHEFFESA-N"
"ADA1B","XOZBPBSXMJMBOL-OYRHEFFESA-N"
"ADA1B","KCWSSYYCEGZXTI-MEMLXQNLSA-N"
"ADA1B","OCDNDDLEORDHLQ-PSWAGMNNSA-N"
"ADA1B","OCDNDDLEORDHLQ-RQNOJGIXSA-N"
"ADA1B","QJFXDZVKRFQGQF-UHFFFAOYSA-N"
"ADA1B","MVVUJPWQKLPZEE-UHFFFAOYSA-N"
"ADA1B","LHOVFJRBCVNIQC-UHFFFAOYSA-N"
"ADA1B","HZACYYQCKLSFDB-UHFFFAOYSA-N"
"ADA1B","NXJNUASOAQRPKJ-UHFFFAOYSA-N"
"ADA1B","PIKIDBPDYRQPFX-UHFFFAOYSA-N"
"ADA1B","NIQWPNGICRVKCM-UHFFFAOYSA-N"
"ADA1B","GRLCSEWTOACLTP-UHFFFAOYSA-N"
"ADA1D","AOESATFDEMWHLJ-HZCBDIJESA-N"
"ADA1D","STAISUAHBRKLLH-OYRHEFFESA-N"
"ADA1D","CHYHMJYTWVQCFW-YHBQERECSA-N"
"ADA1D","JOQJONDKZULBPP-MXVIHJGJSA-N"
"ADA1D","PNMMHGYXIWNCEE-HZCBDIJESA-N"
"ADA1D","FFXLCCZAXLBJFW-MEMLXQNLSA-N"
"ADA1D","VZKPTHAFKKTYRC-HZCBDIJESA-N"
"ADA1D","MDOKTLACQIDXQG-HZCBDIJESA-N"
"ADA1D","BXGCCZDRUAOMRC-SZPZYZBQSA-N"
"ADA1D","SHLHJQDYUNFBDK-SZPZYZBQSA-N"
"ADA1D","FFXLCCZAXLBJFW-OYRHEFFESA-N"
"ADA1D","HEEKUWDLPPDKMK-MEMLXQNLSA-N"
"ADA1D","XRCQNHQVZIQOBE-SZPZYZBQSA-N"
"ADA1D","MDOKTLACQIDXQG-SZPZYZBQSA-N"
"ADA1D","YJXYZPLPRPNAPZ-SZPZYZBQSA-N"
"ADA1D","KAHFZGUOPFFVHW-MEMLXQNLSA-N"
"ADA1D","UHPXZGGJCMUMGZ-HZCBDIJESA-N"
"ADA1D","VXZHIQQSDIJVSS-HZCBDIJESA-N"
"ADA1D","PAUUPYPPPJQSIG-YHBQERECSA-N"
"ADA1D","AOESATFDEMWHLJ-SZPZYZBQSA-N"
"ADA1D","PNMMHGYXIWNCEE-SZPZYZBQSA-N"
"ADA1D","ZDNRYSVLOMAJEZ-HZCBDIJESA-N"
"ADA1D","HEEKUWDLPPDKMK-OYRHEFFESA-N"
"ADA1D","BXGCCZDRUAOMRC-HZCBDIJESA-N"
"ADA1D","YJXYZPLPRPNAPZ-HZCBDIJESA-N"
"ADA1D","MMNXGMKPQQFESW-OYRHEFFESA-N"
"ADA1D","LVRHAAKFXRNPFH-RQNOJGIXSA-N"
"ADA1D","LVRHAAKFXRNPFH-PSWAGMNNSA-N"
"ADA1D","KBDQCTAMVLZQJL-MXVIHJGJSA-N"
"ADA1D","KBDQCTAMVLZQJL-BGYRXZFFSA-N"
"ADA1D","LASDMXNHWPCZMK-KDURUIRLSA-N"
"ADA1D","LASDMXNHWPCZMK-WGSAOQKQSA-N"
"ADA1D","KCWSSYYCEGZXTI-OYRHEFFESA-N"
"ADA1D","XOZBPBSXMJMBOL-OYRHEFFESA-N"
"ADA1D","KCWSSYYCEGZXTI-MEMLXQNLSA-N"
"ADA1D","OCDNDDLEORDHLQ-PSWAGMNNSA-N"
"ADA1D","OCDNDDLEORDHLQ-RQNOJGIXSA-N"
"ADA1D","QJFXDZVKRFQGQF-UHFFFAOYSA-N"
"ADA1D","MVVUJPWQKLPZEE-UHFFFAOYSA-N"
"ADA1D","LHOVFJRBCVNIQC-UHFFFAOYSA-N"
"ADA1D","HZACYYQCKLSFDB-UHFFFAOYSA-N"
"ADA1D","NXJNUASOAQRPKJ-UHFFFAOYSA-N"
"ADA1D","PIKIDBPDYRQPFX-UHFFFAOYSA-N"
"ADA1D","NIQWPNGICRVKCM-UHFFFAOYSA-N"
"ADA1D","GRLCSEWTOACLTP-UHFFFAOYSA-N"
"DRD2","AOESATFDEMWHLJ-HZCBDIJESA-N"
"DRD2","STAISUAHBRKLLH-OYRHEFFESA-N"
"DRD2","CHYHMJYTWVQCFW-YHBQERECSA-N"
"DRD2","JOQJONDKZULBPP-MXVIHJGJSA-N"
"DRD2","PNMMHGYXIWNCEE-HZCBDIJESA-N"
"DRD2","FFXLCCZAXLBJFW-MEMLXQNLSA-N"
"DRD2","VZKPTHAFKKTYRC-HZCBDIJESA-N"
"DRD2","MDOKTLACQIDXQG-HZCBDIJESA-N"
"DRD2","BXGCCZDRUAOMRC-SZPZYZBQSA-N"
"DRD2","SHLHJQDYUNFBDK-SZPZYZBQSA-N"
"DRD2","FFXLCCZAXLBJFW-OYRHEFFESA-N"
"DRD2","HEEKUWDLPPDKMK-MEMLXQNLSA-N"
"DRD2","XRCQNHQVZIQOBE-SZPZYZBQSA-N"
"DRD2","MDOKTLACQIDXQG-SZPZYZBQSA-N"
"DRD2","YJXYZPLPRPNAPZ-SZPZYZBQSA-N"
"DRD2","KAHFZGUOPFFVHW-MEMLXQNLSA-N"
"DRD2","UHPXZGGJCMUMGZ-HZCBDIJESA-N"
"DRD2","VXZHIQQSDIJVSS-HZCBDIJESA-N"
"DRD2","PAUUPYPPPJQSIG-YHBQERECSA-N"
"DRD2","AOESATFDEMWHLJ-SZPZYZBQSA-N"
"DRD2","PNMMHGYXIWNCEE-SZPZYZBQSA-N"
"DRD2","ZDNRYSVLOMAJEZ-HZCBDIJESA-N"
"DRD2","HEEKUWDLPPDKMK-OYRHEFFESA-N"
"DRD2","BXGCCZDRUAOMRC-HZCBDIJESA-N"
"DRD2","YJXYZPLPRPNAPZ-HZCBDIJESA-N"
"DRD2","MMNXGMKPQQFESW-OYRHEFFESA-N"
"DRD2","LVRHAAKFXRNPFH-RQNOJGIXSA-N"
"DRD2","LVRHAAKFXRNPFH-PSWAGMNNSA-N"
"DRD2","KBDQCTAMVLZQJL-MXVIHJGJSA-N"
"DRD2","KBDQCTAMVLZQJL-BGYRXZFFSA-N"
"DRD2","LASDMXNHWPCZMK-KDURUIRLSA-N"
"DRD2","LASDMXNHWPCZMK-WGSAOQKQSA-N"
"DRD2","KCWSSYYCEGZXTI-OYRHEFFESA-N"
"DRD2","XOZBPBSXMJMBOL-OYRHEFFESA-N"
"DRD2","KCWSSYYCEGZXTI-MEMLXQNLSA-N"
"DRD2","OCDNDDLEORDHLQ-PSWAGMNNSA-N"
"DRD2","OCDNDDLEORDHLQ-RQNOJGIXSA-N"
"DRD2","QJFXDZVKRFQGQF-UHFFFAOYSA-N"
"DRD2","MVVUJPWQKLPZEE-UHFFFAOYSA-N"
"DRD2","LHOVFJRBCVNIQC-UHFFFAOYSA-N"
"DRD2","HZACYYQCKLSFDB-UHFFFAOYSA-N"
"DRD2","NXJNUASOAQRPKJ-UHFFFAOYSA-N"
"DRD2","PIKIDBPDYRQPFX-UHFFFAOYSA-N"
"DRD2","NIQWPNGICRVKCM-UHFFFAOYSA-N"
"DRD2","GRLCSEWTOACLTP-UHFFFAOYSA-N"
"CCR1","FOAFBMYSXIGAOX-LQGGPMKRSA-N"
"CCR3","FOAFBMYSXIGAOX-LQGGPMKRSA-N"
"CCR2","ILPQLCKGOBBIPI-VPUSJEBWSA-N"
"SSR3","UEBYNWAHMKBMAT-HSZRJFAPSA-N"
"SSR5","UEBYNWAHMKBMAT-HSZRJFAPSA-N"
"5HT2A","JFLBTRDHDHTNGX-UHFFFAOYSA-N"
"DRD1","JFLBTRDHDHTNGX-UHFFFAOYSA-N"
"DRD2","JFLBTRDHDHTNGX-UHFFFAOYSA-N"
"DRD1","SVMZEPNYJCPPQZ-UHFFFAOYSA-N"
"DRD2","SVMZEPNYJCPPQZ-UHFFFAOYSA-N"
"DRD3","CDMKFCYALGWSEN-UHFFFAOYSA-N"
"DRD5","CDMKFCYALGWSEN-UHFFFAOYSA-N"
"V2R","CZEMALQIHKWPAQ-UHFFFAOYSA-N"
"PE2R4","FILFMHYETWZKSH-GLDNGRHFSA-N"
"PE2R3","FILFMHYETWZKSH-GLDNGRHFSA-N"
"EDNRB","GWPBVPACOMPQDI-UHFFFAOYSA-N"
"EDNRA","GWPBVPACOMPQDI-UHFFFAOYSA-N"
"AA1R","JHBSNTNTZSANRS-UHFFFAOYSA-N"
"AA2BR","JHBSNTNTZSANRS-UHFFFAOYSA-N"
"AA2AR","JHBSNTNTZSANRS-UHFFFAOYSA-N"
"AA3R","JHBSNTNTZSANRS-UHFFFAOYSA-N"
"AA2AR","BNPQDAJGAHEURJ-LLVKDONJSA-N"
"AA2AR","ZQSNZROOZBSWNB-UHFFFAOYSA-N"
"AA3R","ZQSNZROOZBSWNB-UHFFFAOYSA-N"
"AA1R","VZKOSFXYYAOWFE-UHFFFAOYSA-N"
"AA1R","MZKHULNXFMYXHQ-UHFFFAOYSA-N"
"AA1R","QZWUMCQUZKEPGT-UHFFFAOYSA-N"
"AA2AR","VZKOSFXYYAOWFE-UHFFFAOYSA-N"
"AA2AR","MZKHULNXFMYXHQ-UHFFFAOYSA-N"
"AA2AR","QZWUMCQUZKEPGT-UHFFFAOYSA-N"
"AA3R","VZKOSFXYYAOWFE-UHFFFAOYSA-N"
"AA3R","MZKHULNXFMYXHQ-UHFFFAOYSA-N"
"AA3R","QZWUMCQUZKEPGT-UHFFFAOYSA-N"
"5HT2A","WCUXCSHIFAMMQM-UHFFFAOYSA-N"
"5HT2C","WCUXCSHIFAMMQM-UHFFFAOYSA-N"
"ADA2B","JODRRUQCPGURFJ-CPNJWEJPSA-N"
"ADA2C","JODRRUQCPGURFJ-CPNJWEJPSA-N"
"ADA2A","JODRRUQCPGURFJ-CPNJWEJPSA-N"
"AA2AR","AXGPHCKLDUJMDG-UHFFFAOYSA-N"
"CCR5","NDZYPHLNJZSQJY-QNWVGRARSA-N"
"CCR3","NDZYPHLNJZSQJY-QNWVGRARSA-N"
"5HT1A","ZMYOIZHRXABMFZ-ONEGZZNKSA-N"
"5HT1A","UCNUZCBZAAKMDU-VOTSOKGWSA-N"
"5HT1A","IEANVAFYLZJSPC-NSCUHMNNSA-N"
"5HT1A","MTJYJBYKMIGLMS-NSCUHMNNSA-N"
"5HT1A","GTRAXVNCZVAHOO-OWOJBTEDSA-N"
